year,material,region,end_use,value
1870,nickel,EU27,products_nec,0.19023631455896073
1870,nickel,China,construction,0.010538585924223201
1870,nickel,China,computers_and_precision_instruments,0.4286718720562064
1870,nickel,China,electrical_equipment,0.09288906824168612
1870,nickel,China,machinery_and_equipment,0.060272181797123306
1870,nickel,China,motor_vehicles_trailers_and_semi_trailers,0.14174754962510328
1870,nickel,China,other_transport_equipment,0.004303655000076138
1870,nickel,China,products_nec,0.2615770873555817
1870,nickel,RoW,construction,0.021772607354929
1870,nickel,RoW,computers_and_precision_instruments,0.14285829940610267
1870,nickel,RoW,electrical_equipment,0.1352300350631324
1870,nickel,RoW,machinery_and_equipment,0.16396099993601881
1870,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,0.13675874829653628
1870,nickel,RoW,other_transport_equipment,0.04009510634477048
1870,nickel,RoW,products_nec,0.35932420359851036
1871,tin,EU27,construction,0.03359256262634088
1871,tin,EU27,computers_and_precision_instruments,0.02610121173875363
1871,tin,EU27,electrical_equipment,0.0596346383037305
1871,tin,EU27,machinery_and_equipment,0.5477391726576106
1871,tin,EU27,motor_vehicles_trailers_and_semi_trailers,0.11376470678125633
1871,tin,EU27,other_transport_equipment,0.028415701696825644
1871,tin,EU27,products_nec,0.19075200619548255
1871,tin,China,construction,0.08776600684371816
1871,tin,China,computers_and_precision_instruments,0.2826431800730749
1871,tin,China,electrical_equipment,0.2133516779209445
1871,tin,China,machinery_and_equipment,0.14460705386577555
1871,tin,China,motor_vehicles_trailers_and_semi_trailers,0.10652970111827786
1871,tin,China,other_transport_equipment,0.02946290161061225
1871,tin,China,products_nec,0.13563947856759678
1871,tin,RoW,construction,0.046002847230602245
1871,tin,RoW,computers_and_precision_instruments,0.10353869952084666
1871,tin,RoW,electrical_equipment,0.08668278827341093
1871,tin,RoW,machinery_and_equipment,0.18318081529356
1871,tin,RoW,motor_vehicles_trailers_and_semi_trailers,0.10769145025088785
1871,tin,RoW,other_transport_equipment,0.031444072258313825
1871,tin,RoW,products_nec,0.4414593271723785
1871,zinc,EU27,construction,0.04439268167402701
1871,zinc,EU27,computers_and_precision_instruments,0.03412028997985038
1871,zinc,EU27,electrical_equipment,0.07808439195154034
1871,zinc,EU27,machinery_and_equipment,0.5103908238122028
1871,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,0.11650738817339636
1871,zinc,EU27,other_transport_equipment,0.03221177170505458
1871,zinc,EU27,products_nec,0.18429265270392856
1871,zinc,China,construction,0.025069550820095318
1871,zinc,China,computers_and_precision_instruments,0.4001582449466762
1871,zinc,China,electrical_equipment,0.13128401968205536
1871,zinc,China,machinery_and_equipment,0.0875144313716193
1871,zinc,China,motor_vehicles_trailers_and_semi_trailers,0.12766290101223127
1871,zinc,China,other_transport_equipment,0.01356665693062883
1871,zinc,China,products_nec,0.2147441952366937
1871,zinc,RoW,construction,0.031870968999374576
1871,zinc,RoW,computers_and_precision_instruments,0.1536050823586084
1871,zinc,RoW,electrical_equipment,0.11260292244097059
1871,zinc,RoW,machinery_and_equipment,0.14417234721917999
1871,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,0.11252506965154735
1871,zinc,RoW,other_transport_equipment,0.02688741670666936
1871,zinc,RoW,products_nec,0.4183361926236498
1871,nickel,EU27,construction,0.013189965418056478
1871,nickel,EU27,computers_and_precision_instruments,0.03129489660608008
1871,nickel,EU27,electrical_equipment,0.05602920195293294
1871,nickel,EU27,machinery_and_equipment,0.571322565082707
1871,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,0.11460632490372023
1871,nickel,EU27,other_transport_equipment,0.023320731477542656
1871,nickel,EU27,products_nec,0.19023631455896073
1871,nickel,China,construction,0.010538585924223201
1871,nickel,China,computers_and_precision_instruments,0.4286718720562064
1871,nickel,China,electrical_equipment,0.09288906824168612
1871,nickel,China,machinery_and_equipment,0.060272181797123306
1871,nickel,China,motor_vehicles_trailers_and_semi_trailers,0.14174754962510328
1871,nickel,China,other_transport_equipment,0.004303655000076138
1871,nickel,China,products_nec,0.2615770873555817
1871,nickel,RoW,construction,0.021772607354929
1871,nickel,RoW,computers_and_precision_instruments,0.14285829940610267
1871,nickel,RoW,electrical_equipment,0.1352300350631324
1871,nickel,RoW,machinery_and_equipment,0.16396099993601881
1871,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,0.13675874829653628
1871,nickel,RoW,other_transport_equipment,0.04009510634477048
1871,nickel,RoW,products_nec,0.35932420359851036
1872,tin,EU27,construction,0.03359256262634088
1872,tin,EU27,computers_and_precision_instruments,0.02610121173875363
1872,tin,EU27,electrical_equipment,0.0596346383037305
1872,tin,EU27,machinery_and_equipment,0.5477391726576106
1872,tin,EU27,motor_vehicles_trailers_and_semi_trailers,0.11376470678125633
1872,tin,EU27,other_transport_equipment,0.028415701696825644
1872,tin,EU27,products_nec,0.19075200619548255
1872,tin,China,construction,0.08776600684371816
1872,tin,China,computers_and_precision_instruments,0.2826431800730749
1872,tin,China,electrical_equipment,0.2133516779209445
1872,tin,China,machinery_and_equipment,0.14460705386577555
1872,tin,China,motor_vehicles_trailers_and_semi_trailers,0.10652970111827786
1872,tin,China,other_transport_equipment,0.02946290161061225
1872,tin,China,products_nec,0.13563947856759678
1872,tin,RoW,construction,0.046002847230602245
1872,tin,RoW,computers_and_precision_instruments,0.10353869952084666
1872,tin,RoW,electrical_equipment,0.08668278827341093
1872,tin,RoW,machinery_and_equipment,0.18318081529356
1872,tin,RoW,motor_vehicles_trailers_and_semi_trailers,0.10769145025088785
1872,tin,RoW,other_transport_equipment,0.031444072258313825
1872,tin,RoW,products_nec,0.4414593271723785
1872,zinc,EU27,construction,0.04439268167402701
1872,zinc,EU27,computers_and_precision_instruments,0.03412028997985038
1872,zinc,EU27,electrical_equipment,0.07808439195154034
1872,zinc,EU27,machinery_and_equipment,0.5103908238122028
1872,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,0.11650738817339636
1872,zinc,EU27,other_transport_equipment,0.03221177170505458
1872,zinc,EU27,products_nec,0.18429265270392856
1872,zinc,China,construction,0.025069550820095318
1872,zinc,China,computers_and_precision_instruments,0.4001582449466762
1872,zinc,China,electrical_equipment,0.13128401968205536
1872,zinc,China,machinery_and_equipment,0.0875144313716193
1872,zinc,China,motor_vehicles_trailers_and_semi_trailers,0.12766290101223127
1872,zinc,China,other_transport_equipment,0.01356665693062883
1872,zinc,China,products_nec,0.2147441952366937
1872,zinc,RoW,construction,0.031870968999374576
1872,zinc,RoW,computers_and_precision_instruments,0.1536050823586084
1872,zinc,RoW,electrical_equipment,0.11260292244097059
1872,zinc,RoW,machinery_and_equipment,0.14417234721917999
1872,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,0.11252506965154735
1872,zinc,RoW,other_transport_equipment,0.02688741670666936
1872,zinc,RoW,products_nec,0.4183361926236498
1872,nickel,EU27,construction,0.013189965418056478
1872,nickel,EU27,computers_and_precision_instruments,0.03129489660608008
1872,nickel,EU27,electrical_equipment,0.05602920195293294
1872,nickel,EU27,machinery_and_equipment,0.571322565082707
1872,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,0.11460632490372023
1872,nickel,EU27,other_transport_equipment,0.023320731477542656
1872,nickel,EU27,products_nec,0.19023631455896073
1872,nickel,China,construction,0.010538585924223201
1872,nickel,China,computers_and_precision_instruments,0.4286718720562064
1872,nickel,China,electrical_equipment,0.09288906824168612
1872,nickel,China,machinery_and_equipment,0.060272181797123306
1872,nickel,China,motor_vehicles_trailers_and_semi_trailers,0.14174754962510328
1872,nickel,China,other_transport_equipment,0.004303655000076138
1872,nickel,China,products_nec,0.2615770873555817
1872,nickel,RoW,construction,0.021772607354929
1872,nickel,RoW,computers_and_precision_instruments,0.14285829940610267
1872,nickel,RoW,electrical_equipment,0.1352300350631324
1872,nickel,RoW,machinery_and_equipment,0.16396099993601881
1872,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,0.13675874829653628
1872,nickel,RoW,other_transport_equipment,0.04009510634477048
1872,nickel,RoW,products_nec,0.35932420359851036
1873,tin,EU27,construction,0.03359256262634088
1873,tin,EU27,computers_and_precision_instruments,0.02610121173875363
1873,tin,EU27,electrical_equipment,0.0596346383037305
1873,tin,EU27,machinery_and_equipment,0.5477391726576106
1873,tin,EU27,motor_vehicles_trailers_and_semi_trailers,0.11376470678125633
1873,tin,EU27,other_transport_equipment,0.028415701696825644
1873,tin,EU27,products_nec,0.19075200619548255
1873,tin,China,construction,0.08776600684371816
1873,tin,China,computers_and_precision_instruments,0.2826431800730749
1873,tin,China,electrical_equipment,0.2133516779209445
1873,tin,China,machinery_and_equipment,0.14460705386577555
1873,tin,China,motor_vehicles_trailers_and_semi_trailers,0.10652970111827786
1873,tin,China,other_transport_equipment,0.02946290161061225
1873,tin,China,products_nec,0.13563947856759678
1873,tin,RoW,construction,0.046002847230602245
1873,tin,RoW,computers_and_precision_instruments,0.10353869952084666
1873,tin,RoW,electrical_equipment,0.08668278827341093
1873,tin,RoW,machinery_and_equipment,0.18318081529356
1873,tin,RoW,motor_vehicles_trailers_and_semi_trailers,0.10769145025088785
1873,tin,RoW,other_transport_equipment,0.031444072258313825
1873,tin,RoW,products_nec,0.4414593271723785
1873,zinc,EU27,construction,0.04439268167402701
1873,zinc,EU27,computers_and_precision_instruments,0.03412028997985038
1873,zinc,EU27,electrical_equipment,0.07808439195154034
1873,zinc,EU27,machinery_and_equipment,0.5103908238122028
1873,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,0.11650738817339636
1873,zinc,EU27,other_transport_equipment,0.03221177170505458
1873,zinc,EU27,products_nec,0.18429265270392856
1873,zinc,China,construction,0.025069550820095318
1873,zinc,China,computers_and_precision_instruments,0.4001582449466762
1873,zinc,China,electrical_equipment,0.13128401968205536
1873,zinc,China,machinery_and_equipment,0.0875144313716193
1873,zinc,China,motor_vehicles_trailers_and_semi_trailers,0.12766290101223127
1873,zinc,China,other_transport_equipment,0.01356665693062883
1873,zinc,China,products_nec,0.2147441952366937
1873,zinc,RoW,construction,0.031870968999374576
1873,zinc,RoW,computers_and_precision_instruments,0.1536050823586084
1873,zinc,RoW,electrical_equipment,0.11260292244097059
1873,zinc,RoW,machinery_and_equipment,0.14417234721917999
1873,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,0.11252506965154735
1873,zinc,RoW,other_transport_equipment,0.02688741670666936
1873,zinc,RoW,products_nec,0.4183361926236498
1873,nickel,EU27,construction,0.013189965418056478
1873,nickel,EU27,computers_and_precision_instruments,0.03129489660608008
1873,nickel,EU27,electrical_equipment,0.05602920195293294
1873,nickel,EU27,machinery_and_equipment,0.571322565082707
1873,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,0.11460632490372023
1873,nickel,EU27,other_transport_equipment,0.023320731477542656
1873,nickel,EU27,products_nec,0.19023631455896073
1873,nickel,China,construction,0.010538585924223201
1873,nickel,China,computers_and_precision_instruments,0.4286718720562064
1873,nickel,China,electrical_equipment,0.09288906824168612
1873,nickel,China,machinery_and_equipment,0.060272181797123306
1873,nickel,China,motor_vehicles_trailers_and_semi_trailers,0.14174754962510328
1873,nickel,China,other_transport_equipment,0.004303655000076138
1873,nickel,China,products_nec,0.2615770873555817
1873,nickel,RoW,construction,0.021772607354929
1873,nickel,RoW,computers_and_precision_instruments,0.14285829940610267
1873,nickel,RoW,electrical_equipment,0.1352300350631324
1873,nickel,RoW,machinery_and_equipment,0.16396099993601881
1873,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,0.13675874829653628
1873,nickel,RoW,other_transport_equipment,0.04009510634477048
1873,nickel,RoW,products_nec,0.35932420359851036
1874,tin,EU27,construction,0.03359256262634088
1874,tin,EU27,computers_and_precision_instruments,0.02610121173875363
1874,tin,EU27,electrical_equipment,0.0596346383037305
1874,tin,EU27,machinery_and_equipment,0.5477391726576106
1874,tin,EU27,motor_vehicles_trailers_and_semi_trailers,0.11376470678125633
1874,tin,EU27,other_transport_equipment,0.028415701696825644
1874,tin,EU27,products_nec,0.19075200619548255
1874,tin,China,construction,0.08776600684371816
1874,tin,China,computers_and_precision_instruments,0.2826431800730749
1874,tin,China,electrical_equipment,0.2133516779209445
1874,tin,China,machinery_and_equipment,0.14460705386577555
1874,tin,China,motor_vehicles_trailers_and_semi_trailers,0.10652970111827786
1874,tin,China,other_transport_equipment,0.02946290161061225
1874,tin,China,products_nec,0.13563947856759678
1874,tin,RoW,construction,0.046002847230602245
1874,tin,RoW,computers_and_precision_instruments,0.10353869952084666
1874,tin,RoW,electrical_equipment,0.08668278827341093
1874,tin,RoW,machinery_and_equipment,0.18318081529356
1874,tin,RoW,motor_vehicles_trailers_and_semi_trailers,0.10769145025088785
1874,tin,RoW,other_transport_equipment,0.031444072258313825
1874,tin,RoW,products_nec,0.4414593271723785
1874,zinc,EU27,construction,0.04439268167402701
1874,zinc,EU27,computers_and_precision_instruments,0.03412028997985038
1874,zinc,EU27,electrical_equipment,0.07808439195154034
1874,zinc,EU27,machinery_and_equipment,0.5103908238122028
1874,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,0.11650738817339636
1874,zinc,EU27,other_transport_equipment,0.03221177170505458
1874,zinc,EU27,products_nec,0.18429265270392856
1874,zinc,China,construction,0.025069550820095318
1874,zinc,China,computers_and_precision_instruments,0.4001582449466762
1874,zinc,China,electrical_equipment,0.13128401968205536
1874,zinc,China,machinery_and_equipment,0.0875144313716193
1874,zinc,China,motor_vehicles_trailers_and_semi_trailers,0.12766290101223127
1874,zinc,China,other_transport_equipment,0.01356665693062883
1874,zinc,China,products_nec,0.2147441952366937
1874,zinc,RoW,construction,0.031870968999374576
1874,zinc,RoW,computers_and_precision_instruments,0.1536050823586084
1874,zinc,RoW,electrical_equipment,0.11260292244097059
1874,zinc,RoW,machinery_and_equipment,0.14417234721917999
1874,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,0.11252506965154735
1874,zinc,RoW,other_transport_equipment,0.02688741670666936
1874,zinc,RoW,products_nec,0.4183361926236498
1874,nickel,EU27,construction,0.013189965418056478
1874,nickel,EU27,computers_and_precision_instruments,0.03129489660608008
1874,nickel,EU27,electrical_equipment,0.05602920195293294
1874,nickel,EU27,machinery_and_equipment,0.571322565082707
1874,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,0.11460632490372023
1874,nickel,EU27,other_transport_equipment,0.023320731477542656
1874,nickel,EU27,products_nec,0.19023631455896073
1874,nickel,China,construction,0.010538585924223201
1874,nickel,China,computers_and_precision_instruments,0.4286718720562064
1874,nickel,China,electrical_equipment,0.09288906824168612
1874,nickel,China,machinery_and_equipment,0.060272181797123306
1874,nickel,China,motor_vehicles_trailers_and_semi_trailers,0.14174754962510328
1874,nickel,China,other_transport_equipment,0.004303655000076138
1874,nickel,China,products_nec,0.2615770873555817
1874,nickel,RoW,construction,0.021772607354929
1874,nickel,RoW,computers_and_precision_instruments,0.14285829940610267
1874,nickel,RoW,electrical_equipment,0.1352300350631324
1874,nickel,RoW,machinery_and_equipment,0.16396099993601881
1874,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,0.13675874829653628
1874,nickel,RoW,other_transport_equipment,0.04009510634477048
1874,nickel,RoW,products_nec,0.35932420359851036
1875,tin,EU27,construction,0.03359256262634088
1875,tin,EU27,computers_and_precision_instruments,0.02610121173875363
1875,tin,EU27,electrical_equipment,0.0596346383037305
1875,tin,EU27,machinery_and_equipment,0.5477391726576106
1875,tin,EU27,motor_vehicles_trailers_and_semi_trailers,0.11376470678125633
1875,tin,EU27,other_transport_equipment,0.028415701696825644
1875,tin,EU27,products_nec,0.19075200619548255
1875,tin,China,construction,0.08776600684371816
1875,tin,China,computers_and_precision_instruments,0.2826431800730749
1875,tin,China,electrical_equipment,0.2133516779209445
1875,tin,China,machinery_and_equipment,0.14460705386577555
1875,tin,China,motor_vehicles_trailers_and_semi_trailers,0.10652970111827786
1875,tin,China,other_transport_equipment,0.02946290161061225
1875,tin,China,products_nec,0.13563947856759678
1875,tin,RoW,construction,0.046002847230602245
1875,tin,RoW,computers_and_precision_instruments,0.10353869952084666
1875,tin,RoW,electrical_equipment,0.08668278827341093
1875,tin,RoW,machinery_and_equipment,0.18318081529356
1875,tin,RoW,motor_vehicles_trailers_and_semi_trailers,0.10769145025088785
1875,tin,RoW,other_transport_equipment,0.031444072258313825
1875,tin,RoW,products_nec,0.4414593271723785
1875,zinc,EU27,construction,0.04439268167402701
1875,zinc,EU27,computers_and_precision_instruments,0.03412028997985038
1875,zinc,EU27,electrical_equipment,0.07808439195154034
1875,zinc,EU27,machinery_and_equipment,0.5103908238122028
1875,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,0.11650738817339636
1875,zinc,EU27,other_transport_equipment,0.03221177170505458
1875,zinc,EU27,products_nec,0.18429265270392856
1875,zinc,China,construction,0.025069550820095318
1875,zinc,China,computers_and_precision_instruments,0.4001582449466762
1875,zinc,China,electrical_equipment,0.13128401968205536
1875,zinc,China,machinery_and_equipment,0.0875144313716193
1875,zinc,China,motor_vehicles_trailers_and_semi_trailers,0.12766290101223127
1875,zinc,China,other_transport_equipment,0.01356665693062883
1875,zinc,China,products_nec,0.2147441952366937
1875,zinc,RoW,construction,0.031870968999374576
1875,zinc,RoW,computers_and_precision_instruments,0.1536050823586084
1875,zinc,RoW,electrical_equipment,0.11260292244097059
1875,zinc,RoW,machinery_and_equipment,0.14417234721917999
1875,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,0.11252506965154735
1875,zinc,RoW,other_transport_equipment,0.02688741670666936
1875,zinc,RoW,products_nec,0.4183361926236498
1875,nickel,EU27,construction,0.013189965418056478
1875,nickel,EU27,computers_and_precision_instruments,0.03129489660608008
1875,nickel,EU27,electrical_equipment,0.05602920195293294
1875,nickel,EU27,machinery_and_equipment,0.571322565082707
1875,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,0.11460632490372023
1875,nickel,EU27,other_transport_equipment,0.023320731477542656
1875,nickel,EU27,products_nec,0.19023631455896073
1875,nickel,China,construction,0.010538585924223201
1875,nickel,China,computers_and_precision_instruments,0.4286718720562064
1875,nickel,China,electrical_equipment,0.09288906824168612
1875,nickel,China,machinery_and_equipment,0.060272181797123306
1875,nickel,China,motor_vehicles_trailers_and_semi_trailers,0.14174754962510328
1875,nickel,China,other_transport_equipment,0.004303655000076138
1875,nickel,China,products_nec,0.2615770873555817
1875,nickel,RoW,construction,0.021772607354929
1875,nickel,RoW,computers_and_precision_instruments,0.14285829940610267
1875,nickel,RoW,electrical_equipment,0.1352300350631324
1875,nickel,RoW,machinery_and_equipment,0.16396099993601881
1875,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,0.13675874829653628
1875,nickel,RoW,other_transport_equipment,0.04009510634477048
1875,nickel,RoW,products_nec,0.35932420359851036
1876,tin,EU27,construction,0.03359256262634088
1876,tin,EU27,computers_and_precision_instruments,0.02610121173875363
1876,tin,EU27,electrical_equipment,0.0596346383037305
1876,tin,EU27,machinery_and_equipment,0.5477391726576106
1876,tin,EU27,motor_vehicles_trailers_and_semi_trailers,0.11376470678125633
1876,tin,EU27,other_transport_equipment,0.028415701696825644
1876,tin,EU27,products_nec,0.19075200619548255
1876,tin,China,construction,0.08776600684371816
1876,tin,China,computers_and_precision_instruments,0.2826431800730749
1876,tin,China,electrical_equipment,0.2133516779209445
1876,tin,China,machinery_and_equipment,0.14460705386577555
1876,tin,China,motor_vehicles_trailers_and_semi_trailers,0.10652970111827786
1876,tin,China,other_transport_equipment,0.02946290161061225
1876,tin,China,products_nec,0.13563947856759678
1876,tin,RoW,construction,0.046002847230602245
1876,tin,RoW,computers_and_precision_instruments,0.10353869952084666
1876,tin,RoW,electrical_equipment,0.08668278827341093
1876,tin,RoW,machinery_and_equipment,0.18318081529356
1876,tin,RoW,motor_vehicles_trailers_and_semi_trailers,0.10769145025088785
1876,tin,RoW,other_transport_equipment,0.031444072258313825
1876,tin,RoW,products_nec,0.4414593271723785
1876,zinc,EU27,construction,0.04439268167402701
1876,zinc,EU27,computers_and_precision_instruments,0.03412028997985038
1876,zinc,EU27,electrical_equipment,0.07808439195154034
1876,zinc,EU27,machinery_and_equipment,0.5103908238122028
1876,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,0.11650738817339636
1876,zinc,EU27,other_transport_equipment,0.03221177170505458
1876,zinc,EU27,products_nec,0.18429265270392856
1876,zinc,China,construction,0.025069550820095318
1876,zinc,China,computers_and_precision_instruments,0.4001582449466762
1876,zinc,China,electrical_equipment,0.13128401968205536
1876,zinc,China,machinery_and_equipment,0.0875144313716193
1876,zinc,China,motor_vehicles_trailers_and_semi_trailers,0.12766290101223127
1876,zinc,China,other_transport_equipment,0.01356665693062883
1876,zinc,China,products_nec,0.2147441952366937
1876,zinc,RoW,construction,0.031870968999374576
1876,zinc,RoW,computers_and_precision_instruments,0.1536050823586084
1876,zinc,RoW,electrical_equipment,0.11260292244097059
1876,zinc,RoW,machinery_and_equipment,0.14417234721917999
1876,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,0.11252506965154735
1876,zinc,RoW,other_transport_equipment,0.02688741670666936
1876,zinc,RoW,products_nec,0.4183361926236498
1876,nickel,EU27,construction,0.013189965418056478
1876,nickel,EU27,computers_and_precision_instruments,0.03129489660608008
1876,nickel,EU27,electrical_equipment,0.05602920195293294
1876,nickel,EU27,machinery_and_equipment,0.571322565082707
1876,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,0.11460632490372023
1876,nickel,EU27,other_transport_equipment,0.023320731477542656
1876,nickel,EU27,products_nec,0.19023631455896073
1876,nickel,China,construction,0.010538585924223201
1876,nickel,China,computers_and_precision_instruments,0.4286718720562064
1876,nickel,China,electrical_equipment,0.09288906824168612
1876,nickel,China,machinery_and_equipment,0.060272181797123306
1876,nickel,China,motor_vehicles_trailers_and_semi_trailers,0.14174754962510328
1876,nickel,China,other_transport_equipment,0.004303655000076138
1876,nickel,China,products_nec,0.2615770873555817
1876,nickel,RoW,construction,0.021772607354929
1876,nickel,RoW,computers_and_precision_instruments,0.14285829940610267
1876,nickel,RoW,electrical_equipment,0.1352300350631324
1876,nickel,RoW,machinery_and_equipment,0.16396099993601881
1876,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,0.13675874829653628
1876,nickel,RoW,other_transport_equipment,0.04009510634477048
1876,nickel,RoW,products_nec,0.35932420359851036
1877,tin,EU27,construction,0.03359256262634088
1877,tin,EU27,computers_and_precision_instruments,0.02610121173875363
1877,tin,EU27,electrical_equipment,0.0596346383037305
1877,tin,EU27,machinery_and_equipment,0.5477391726576106
1877,tin,EU27,motor_vehicles_trailers_and_semi_trailers,0.11376470678125633
1877,tin,EU27,other_transport_equipment,0.028415701696825644
1877,tin,EU27,products_nec,0.19075200619548255
1877,tin,China,construction,0.08776600684371816
1877,tin,China,computers_and_precision_instruments,0.2826431800730749
1877,tin,China,electrical_equipment,0.2133516779209445
1877,tin,China,machinery_and_equipment,0.14460705386577555
1877,tin,China,motor_vehicles_trailers_and_semi_trailers,0.10652970111827786
1877,tin,China,other_transport_equipment,0.02946290161061225
1877,tin,China,products_nec,0.13563947856759678
1877,tin,RoW,construction,0.046002847230602245
1877,tin,RoW,computers_and_precision_instruments,0.10353869952084666
1877,tin,RoW,electrical_equipment,0.08668278827341093
1877,tin,RoW,machinery_and_equipment,0.18318081529356
1877,tin,RoW,motor_vehicles_trailers_and_semi_trailers,0.10769145025088785
1877,tin,RoW,other_transport_equipment,0.031444072258313825
1877,tin,RoW,products_nec,0.4414593271723785
1877,zinc,EU27,construction,0.04439268167402701
1877,zinc,EU27,computers_and_precision_instruments,0.03412028997985038
1877,zinc,EU27,electrical_equipment,0.07808439195154034
1877,zinc,EU27,machinery_and_equipment,0.5103908238122028
1877,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,0.11650738817339636
1877,zinc,EU27,other_transport_equipment,0.03221177170505458
1877,zinc,EU27,products_nec,0.18429265270392856
1877,zinc,China,construction,0.025069550820095318
1877,zinc,China,computers_and_precision_instruments,0.4001582449466762
1877,zinc,China,electrical_equipment,0.13128401968205536
1877,zinc,China,machinery_and_equipment,0.0875144313716193
1877,zinc,China,motor_vehicles_trailers_and_semi_trailers,0.12766290101223127
1877,zinc,China,other_transport_equipment,0.01356665693062883
1877,zinc,China,products_nec,0.2147441952366937
1877,zinc,RoW,construction,0.031870968999374576
1877,zinc,RoW,computers_and_precision_instruments,0.1536050823586084
1877,zinc,RoW,electrical_equipment,0.11260292244097059
1877,zinc,RoW,machinery_and_equipment,0.14417234721917999
1877,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,0.11252506965154735
1877,zinc,RoW,other_transport_equipment,0.02688741670666936
1877,zinc,RoW,products_nec,0.4183361926236498
1877,nickel,EU27,construction,0.013189965418056478
1877,nickel,EU27,computers_and_precision_instruments,0.03129489660608008
1877,nickel,EU27,electrical_equipment,0.05602920195293294
1877,nickel,EU27,machinery_and_equipment,0.571322565082707
